id,collection,dc.contributor.advisor,dc.contributor.advisor[],dc.contributor.author,dc.contributor.author[],dc.date.issued,dc.date.issued[en],dc.description.abstract[en_US],dc.description.publishchoice[],dc.description.publishchoice[en_US],dc.identifier.nb-fulltext,dc.identifier.nb-urn,dc.identifier.uri,dc.identifier.urn,dc.language.iso[en_US],dc.publisher[en],dc.publisher[en_US],dc.publisher[no],dc.rights.accessRights,dc.rights.accessRights[en_US],dc.rights.holder,dc.rights.holder[],dc.rights.uri[en_US],dc.rights[en_US],dc.subject.courseID[],dc.subject.courseID[en_US],dc.subject[en_US],dc.title[en_US],dc.type[en],dc.type[en_US],dc.type[no]
"25351","10037/8169",,"Svein-Erik, Andreassen",,"Hansen, Maria Kjoshaug",,"2021-05-20","Temaet for denne studien er problematferd hos barn. Metode og utvalg for studien er en
kvalitativ innholdsanalyse av en NOU og en stortingsmelding, samt en litteraturgjennomgang
av to forskningsrapporter. Studien er således en kombinasjon av en litteraturgjennomgang og
en dokumentanalyse. Målsetningen er å utvikle innsikt om problematferd gjennom valgte
rapporter, offentlige utredninger og stortingsmeldinger. Jeg vil også se på hvordan lærere kan
bruke denne informasjonen for å sørge for et trygt læringsmiljø for alle elever. Denne
målsetningen blir forsøkt besvart gjennom en tematisert analyse som undersøker hvilke innspill
utdanningsmyndighetene gir i forhold til forebygging av problematferd, og hvilke innspill de
gir til håndtering av problematferd som allerede er etablert.
Studiens funn viser at utdanningsmyndighetene i stor grad vektlegger deltakelse i ordinær
undervisning i et klassefellesskap gjennom tilpasset opplæring. Og at læringsmiljøet er den
viktigste enkeltfaktoren som har betydning for både å forebygge og å håndtere problematferd.
Videre fremheves det at lærere ikke må stå i de vanskelige situasjonene alene, men benytte seg
av tjenesteapparatene som er tilknyttet skolen. For å oppsummere funnene av studien kan en si
at det aldri er for tidlig å forebygge problematisk atferd, og at det aldri er for sent å starte
behandling. Dette er viktig fordi konsekvensene kan bli svært belastende for elevene som
utvikler alvorlige atferdsproblemer.","Nå",,,,"https://hdl.handle.net/10037/22267",,"nob","UiT The Arctic University of Norway",,"UiT Norges arktiske universitet",,,,"Copyright 2021 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LRU-3901",,"VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280||VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280::Allmennpedagogikk: 281||VDP::Social science: 200::Education: 280::General education: 281||atferd||atferdspedagogikk||problematferd||atferdsvansker||spesialundervisning||risikofaktorer||beskyttelsesfaktorer","Når elever utagerer i klasserommet, hva gjør jeg da? - En tekstanalyse om problematferd i skolen","Master thesis",,"Mastergradsoppgave"
"25342","10037/8169","Unhjem, Astrid",,"Knutsen, Trine Elisabeth Eide||Mortensen, Vanja Kumaran",,"2021-05-17",,"Målsettingen med masteravhandlingen er å undersøke hvordan lærere forstår og bruker lek i undervisningen på 1. og 2. trinn. Gjennom bruk av kvalitativ forskningsstrategi, ble empiri innsamlet ved intervju og observasjon, der utvalget besto av syv lærere fra tre ulike skoler. Bakgrunnen for valg av tema var et ønske om å lære mer om hva en lekende praksis innebærer, da vi hadde lært mindre om dette gjennom vår egen utdanning. Fra studien fant vi mange funn av interessant karakter, dette på bakgrunn av at vi hadde et stort datamateriale. Blant annet fant vi at lek i undervisningen ble forklart ut fra flere kjennetegn, da en ensidig definisjon av fenomenet var vanskelig å avklare. Lærerne i studien skilte tydelig mellom lekens egenverdi og lek som pedagogisk metode i sin praksis. Bruk av lek i undervisningen stilte videre enkelte kriterier til lærerens kompetanse. En lekende tilnærming til undervisning ble også påvirket av flere faktorer enn læreren selv og den fysiske utformingen på skolen. Både lærerens opplevelse av metodefrihet, støtte og tillit fra ledelsen var faktorer som påvirket lærernes mulighetsrom. Stikkord som ble ansett som begrensninger var tid til planlegging, erfaringsdeling, kompetanseheving, den nye læreplanen og tilgang på materiale og ressurser.",,"Nå",,,"https://hdl.handle.net/10037/22268",,"nob",,"UiT Norges arktiske universitet||UiT The Arctic University of Norway",,,"openAccess",,"Copyright 2021 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LRU-3901",,"VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280::Allmennpedagogikk: 281||VDP::Social science: 200::Education: 280::General education: 281||Læreres forståelse og bruk av lek||Lek i undervisning||Bruk av lek i undervisningen||Lek||Lek i skolesammenheng||Lekbasert læring||Lærerens kompetanse om lek||Lærerens kompetanse om lek i undervisning||Lærerens mulighetsrom||Den lekende læreren||Utfordringer og begrensninger i bruk av lek||Lek i læreplanverk||Forholdet mellom lek og læring||Lekens egenverdi||Lekens nytteverdi||Lek som pedagogisk metode||Frilek||Helhetlig læringssyn","Læreres perspektiv på lek. «Det er vår plikt som lærere i skolen å være et lekende menneske»",,"Master thesis||Mastergradsoppgave",
"25343","10037/8169","Unhjem, Astrid",,"Dalstein, Ida Marie||Pedersen, Lise Olaussen",,"2021-05-15",,"Læringsmiljø er et vidt og komplekst begrep som kan forstås på mange måter. Bakgrunnen for studien er at vi ut fra flere synspunkt, tidligere forskning og teori opplever å få lite innsikt i hva som skal til for å danne et godt læringsmiljø på første trinn. Studien omhandler nettopp dette; hvordan man som lærer kan etablere og utvikle et godt læringsmiljø på første trinn. Dette er en kvalitativ casestudie med to observasjoner i en førsteklasse og to semi-strukturerte intervju med læreren i denne klassen. I tillegg inkluderer studien en mindre case med observasjoner i en barnehage som fungerer som et supplement og sammenligningsgrunnlag for den første casen.
 
De tre hovedfunnene i oppgaven handler om barns behov for fysisk aktivitet og fysisk aktiv læring, god klasseledelse og den nye læreplanens fokus i forhold til barns behov. Det viktigste funnet i studien er at læreren bør legge til rette for at barn i fem- og seksårsalderen kan være aktive og har behov for fysisk aktivitet. Vi fant at man kan legge til rette for dette behovet gjennom aktiv læring og organisering av læringsrommet. Noen områder innenfor klasseledelse har også vist seg å være betydelige funn. Vi anser det som viktig at læreren jobber aktivt med relasjonsbygging mellom lærer og elev, og mellom elevene. Videre fant vi at måten læreren jobber med struktur, regler og rutiner gjennom sang, øving og modellering kan være med på å skape trygghet og forutsigbarhet for elevene. Lærerens tydelige forventninger, bruk av positiv forsterkning og det å overse uønsket atferd har vist seg som viktige verktøy for etableringen av læringsmiljøet. Klasseledelse dreier seg i stor grad om lærerens profesjonelle skjønn og for nye lærere kan det oppleves som en utfordrende del av yrket.

Fra et systemperspektiv har vi drøftet at den nye læreplanen har fokus på, og samsvarer med funnene i vår studie om hvordan lærer bør legge til rette for barns fysiske, sosiale og emosjonelle utvikling og behov. Inkludering og respekt har også vist seg å være avgjørende faktor for et godt læringsmiljø. Læreren bør anerkjenne at elevene kommer rett fra barnehagen med stort engasjement og barnlig glede over å begynne på skolen, og det er nettopp dette som er spesielt med elevene i førsteklasse. Ved å praktisere lærerrollen med inspirasjon fra disse funnene, kan det forhåpentligvis være et godt bidrag i arbeidet med å etablere og utvikle et godt læringsmiljø på første trinn!",,"Nå",,,"https://hdl.handle.net/10037/22269",,"nob",,"UiT Norges arktiske universitet||UiT The Arctic University of Norway",,,"openAccess",,"Copyright 2021 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LRU-3901",,"VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280::Allmennpedagogikk: 281||VDP::Social science: 200::Education: 280::General education: 281||Læringsmiljø||Learning environment||Første trinn||First grade||Klasseledelse||Class management","Læringsmiljø hos de yngste elevene – hva er spesielt med det? En kvalitativ studie av en lærers arbeid med læringsmiljø på første trinn",,"Master thesis||Mastergradsoppgave",
"25345","10037/8169","Rønningsbakk, Lisbet||Killengreen, Siw Turid",,"Bergtun, Sara Kristin Ramjit",,"2021-05-17",,"Masteravhandlingen er en kvantitativ studie som vurderer seksualitetsundervisningen på barnetrinnet. Utgangspunktet for diskusjonen er resultatene fra et spørreskjema gjennomført av elever på 7.trinn. Her vurderer de sin egen undervisning og når de selv skulle ønske de fikk første introduksjon av en rekke temaer. Problemstillingens formulering er; hvilke temaer bør seksualitetsundervisning på barnetrinnet inneholde, og når bør undervisningen starte? Denne diskuteres gjennom teori på barns seksuelle utvikling, forskning på dagens praksis, læreplanen og internasjonale- og forskningsbaserte anbefalinger. 

Datainnsamlingen ble gjennomført som en del av et undervisningsopplegg, hvor hovedformålet var å forberede elevene på tematikken og begrepene i spørreskjemaet. En svarprosent på 94% viser at dette var en effektiv innsamlingsmetode for å skape trygghet for elevene, samt øke variasjonen innad i utvalget.  

Seksualitetsundervisningen diskuteres i et forebyggende perspektiv - undervisningen må̊ skje før elevene har bruk for kunnskapen eller ferdighetene (Helse-og omsorgsdepartementet, 2016, s. 16). Studien viser at det er for sent å snakke om puberteten på 5.trinn, det må introduseres senest på 4.trinn. Undervisning om seksuell aktivitet bør introduseres tidlig på mellomtrinnet. I tillegg må det snakkes om kropp, grenser, overgrep, rettigheter, utforsking, reproduksjon, kjønnsidentitet og legning allerede fra 1. og 2.trinn. 

Tidlig undervisning og refleksjon øker ikke den seksuelle aktiviteten, det minsker behovet for egen utforsking og kunnskapsutvikling fra usikre kilder. Det gir også makt til å forstå seg selv, samt ta informerte og selvstendige valg.",,"Nå",,,"https://hdl.handle.net/10037/22271",,"nob",,"UiT Norges arktiske universitet||UiT The Arctic University of Norway",,,"openAccess",,"Copyright 2021 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LRU-3901",,"VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280::Allmennpedagogikk: 281||VDP::Social science: 200::Education: 280::General education: 281||Seksualitetsundervisning||Seksualundervisning||Barneskolen||Barnetrinnet||Seksualitetsundervisning på barnetrinnet||Seksualundervisning på barnetrinnet||Puberteten||Seksuell aktivitet||Seksualitet i skolen||Tidlig seksualitet","""Kunnskap er ikke farlig, det gir makt"" - seksualitetsundervisningen på barnetrinnet sett i et forebyggende perspektiv",,"Master thesis||Mastergradsoppgave",
"25347","10037/8169","Rosøy Steele, Annfrid",,"Håkonsen, Kaja Rustad||Helle Danielsen, Ida Margrethe",,"2021-05-17",,"Temaet for denne masteravhandlingen er hvordan lærere planlegger og gjennomfører uteskole gjennom hele året. Vår interesse for uteskole startet med vårt engasjement for virkelighetsnære, elevorienterte og lekpregede arbeidsmåter. Vi har gjennomført en kvalitativ studie, hvor vi har samlet inn data gjennom intervju, observasjon, dokumentinnsamling og en workshop. Ved hjelp av informasjon hentet fra forskningsdeltakere, med bred kunnskap om og erfaring i bruk av uteskole, besvarer vi problemstillingen: “Hvordan kan lærere planlegge og gjennomføre regelmessig uteskoleundervisning gjennom hele året?”. I tillegg skal vi besvare forskningsspørsmålene: “Hvilke aktiviteter bruker lærere i uteskoleundervisningen og hvilke tverrfaglige temaer passer til de ulike årstidene?” og “Hvordan strukturerer lærere uteskoleundervisningen, og hvordan knyttes den til undervisningen inne?”. Studiens funn viser at enkelte rammefaktorer er av betydning for lærernes planlegging og gjennomføring av uteskole. Gjennom tidlig planlegging, faste uteskoledager og ved å trekke elevene med inn i planleggingsprosessen, kan forholdene ligge til rette for elevmedvirkning og regelmessig gjennomføring av uteskole. Et samspill mellom klasseromsundervisning og undervisning utenfor klasserommet, kan gi en mer helhetlig opplæring og bedre kvalitet på uteskolen.",,"Nå",,,"https://hdl.handle.net/10037/22273",,"nob",,"UiT Norges arktiske universitet||UiT The Arctic University of Norway",,,"openAccess",,"Copyright 2021 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LRU-3901",,"VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280::Allmennpedagogikk: 281||VDP::Social science: 200::Education: 280::General education: 281||Uteskole||Nærmiljøpedagogikk||Planlegging||Erfaringspedagogikk||Fysisk aktiv læring||Læringsarenaer||Grunnskolen||Outdoor education||Friluftsliv||Læring i friluft","Uteskole - Året rundt. ""Mesteparten av det man lærer om i skolen finnes jo ikke inne i klasserommet!""",,"Master thesis||Mastergradsoppgave",
"25350","10037/8169","Rønningsbakk, Lisbet",,"Høgås, Marlin Lyshoel",,"2021-05-18",,"Med den økte digitaliseringen i skolen, er det flere og flere skoler som velger å satse på innføringen av lærebrett. Formålet med denne studien er å undersøke hvilke muligheter og utfordringer lærere opplever med bruken av lærebrett på lærebrettskoler. Studien er en kvalitativ enkelcasestudie, med intervju som metode for datainnsamling. Jeg gjennomførte et gruppeintervju med fire lærere, og alle arbeidet på samme lærebrettskole. Gjennom analysen, kom det frem at lærerne opplevde at lærebrettene kan føre til økt motivasjon og mestring, og gjøre det lettere for lærerne å tilpasse opplæringen. Videre kommer lærebrettet med mange ressurser, som er med på å variere undervisningen og arbeidsmetodene, og på å styrke klassemiljøet. I tillegg opplevde de at lærebrettet gir gode muligheter til å utvikle elevenes digitale ferdigheter, herunder den digitale dømmekraften. Lærerne opplevde flest muligheter med bruken av lærebrett, men ytret noen utfordringer. Utfordringene kan blant annet knyttes til elevenes håndskrift og skjermtid. I studien vil også noen av lærernes opplevelser under nedstengningen av landet grunnet koronapandemien fremkomme. De opplevde absolutt utfordringer i den perioden, men de kunne ikke sett for seg hvordan det hadde gått uten lærebrettene.",,"Nå",,,"https://hdl.handle.net/10037/22274",,"nob",,"UiT Norges arktiske universitet||UiT The Arctic University of Norway",,,"openAccess",,"Copyright 2021 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LRU-3901",,"VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280::Allmennpedagogikk: 281||VDP::Social science: 200::Education: 280::General education: 281||lærebrett||nettbrett","«Vi var veldig glade for å være en digital skole da landet stengte ned» - En kvalitativ studie om muligheter og utfordringer ved bruken av lærebrett på lærebrettskoler",,"Master thesis||Mastergradsoppgave",
"25352","10037/8169","Lisbet, Rønningsbakk",,"Karlsen, Markus",,"2021-05-21",,"Formålet med denne mastergradsavhandlingen er å undersøke hvordan kartleggingsprøver og kartleggingsresultater blir benyttet i skolen. For å svare på min problemstilling har jeg valgt en kvalitativ tilnærming, med intervju som metode. Jeg har presentert relevant teori, rettet mot matematisk kompetanse og vurdering, for å ha et bedre grunnlag i min analysedel. 

UDIR (2021a) skriver at en av hensiktene med en kartleggingsprøve er å hjelpe skolene og lærerne med å finne de elevene som trenger ekstra hjelp i løpet av skoleårene. Med bakgrunn i dette, har jeg i løpet av denne oppgaven ønsket å finne ut av hvordan denne tilretteleggingen finner sted i skolene, og hvilke erfaringer mine tre informanter har skapt seg gjennom år med gjennomføring av kartleggingsprøver. 

Problemstillingen min er; Hvordan brukes kartleggingsprøver i matematikk på mellomtrinnet, og hvordan vurderer lærere bruken av dem? For å svare på denne problemstillingen, har jeg intervjuet tre matematikklærere på mellomtrinnet, for å få et innblikk i deres erfaringer. Lærerne jeg har intervjuet har mange like erfaringer knyttet til bruken av kartleggingsprøver, men også ulike erfaringer. 
Lærerne trekker blant annet frem tidsbruk som en viktig erfaring. Noen av lærerne opplever at det tar mye tid å bruke kartleggingsprøver i hverdagen, og de får ikke så mye igjen som de skulle ønske. De opplever også noen av prøvene som for standardiserte, og at de ikke undersøker de selv ønsker å undersøke. Med utgangspunkt i det velger de heller selv å lage sine egne prøver. 
En av lærerne opplever på den andre siden, at han får mye igjen for bruken av kartleggingsprøver, selv om det tar tid. Han nevner at hvis han klarer å bruke prøvene, og resultatene på en hensiktsmessig måte, får han mye ut av å bruke kartleggingsprøver.",,"Nå",,,"https://hdl.handle.net/10037/22275",,"nob",,"UiT Norges arktiske universitet||UiT The Arctic University of Norway",,,"openAccess",,"Copyright 2021 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LRU-3901",,"Samfunnsvitenskap||200||VDP::Social science: 200::Education: 280||VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280","Kartleggingsprøver i matematikk, er det verdt det?",,"Master thesis||Mastergradsoppgave",
"25353","10037/8169","Jakhelln, Rachel Elise",,"Hansen, Keiy Celorico",,"2021-05-26",,"I Norge ønsker myndighetene at skoleløpet fra 1.klasse og til elevene får vitnemål fra videregående skole, skal anses som, og oppleves som en helhet. Elevene må likevel gjennomgå opp til to overganger mellom opplæringssted, og den fra barne- til ungdomsskole er én av dem. Problemstillingen for mitt prosjekt lyder som følger: Hvordan blir elevenes sosiale omstilling fra barne- til ungdomsskolen forberedt av barneskolen, ivaretatt av ungdomsskolen og opplevd av elevene? Mitt mål med denne studien er å få et lite innblikk i hvordan overgangen mellom barne- og ungdomsskolen går for seg, med perspektivet fra både lærere og elever, med særlig fokus på det sosiale aspektet. Dette skal jeg gjøre ved å intervjue lærere fra både barne- og ungdomsskolen som arbeider med denne overgangen, samt få innblikk i tankene til elever som har gått i 8.klasse siden høsten 2020 gjennom et spørreskjema.
Den komplekse problemstillingen min gir utspring til tre separate forskningsspørsmål som jeg skal ta utgangspunkt i når jeg drøfter resultatene. Produktet av studien min er økt kunnskap om hvordan overgangen fra barne- til ungdomsskolen blir gjennomført og opplevd av et utvalg elever.",,"Nå",,,"https://hdl.handle.net/10037/22276",,"nob",,"UiT Norges arktiske universitet||UiT The Arctic University of Norway",,,"openAccess",,"Copyright 2021 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LRU-3901",,"Overgang||VDP::Social science: 200::Education: 280||VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280","«Å finne sin plass på ny». En kvalitativ studie om overgangen mellom barne- og ungdomsskolen",,"Master thesis||Mastergradsoppgave",
"25354","10037/8169","Andreassen, Svein-Erik",,"Flatmo, Maiken Iselin",,"2021-06-02",,"Denne studien har som mål å undersøke sammenhengen mellom uteskole i praksis og Fagfornyelsen. Problemstillingen for studien er følgende:
I hvilken grad er det sammenhenger mellom praksis og læreplan i bruk av uteskole?
For å besvare problemstillingen har jeg formulert to forskningsspørsmål. Første forskningsspørsmål har som mål å undersøke hvilke intensjoner og føringer Fagfornyelsen legger for bruk av uteskole. Det andre forskningsspørsmålet undersøker hvordan skolene kan arbeide for å innfri intensjonene og føringene gjennom bruk av uteskole.
Studien bygger på teori og forskning på feltet uteskole. Arne N. Jordet, professor ved Høgskolen i Innlandet, ligger til grunn for store deler av studiens teorigrunnlag. Uteskole som arbeidsmåte har i lang tid vekket min interesse. Etter erfaring fra både egen skolegang og praksis ønsket jeg å undersøke en undervisningsmetode som fordret elevaktivitet og bruk av hele kroppen. Uteskole som arbeidsmåte vil ivareta elevaktivitet og bruk av kroppen.
Studiens datamateriale er innhentet gjennom to kvalitative metoder, intervju og innholdsanalyse. Forskningsspørsmål 1 besvares gjennom innholdsanalyse av Fagfornyelsen og forskningsspørsmål 2 svares gjennom intervju av tre lærere.
Funnene i denne studien tyder på at uteskole i stor grad kan ivareta den nye læreplanen. Ideen om uteskole fremkommer i både enkelte kompetansemål og deler av overordnet del, begrepet uteskole blir likevel ikke brukt eksplisitt. Lærere uttrykker at uteskole kan brukes som et supplement til klasseromsundervisningen. De fremmet også bruk av uteskole for å styrke elevenes sosiale kompetanse og arbeid med relasjonsbygging. Lærerne etterspør involvering av skoleledelsen i bruk av uteskole. Lærerne påpeker store forskjeller mellom klassene og ønsker at uteskole skal være et satsningsområde for å utjevne ulikheter. Det nye læreplanverket, Fagfornyelsen, benytter ikke begrepet uteskole eksplisitt, men ideen står sterkt. Varierte læringsarenaer og aktiviteter, bruk av natur og nærmiljø, samarbeid og utforsking samt danning er temaer i Fagfornyelsen. Studiens funn tyder på at uteskole som arbeidsmetode kan ivareta den nye læreplanen og bidra til å innfri dannelsesoppdraget.",,"Nå",,,"https://hdl.handle.net/10037/22277",,"nob",,"UiT Norges arktiske universitet||UiT The Arctic University of Norway",,,"openAccess",,"Copyright 2021 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LRU-3901",,"Uteskole||VDP::Social science: 200::Education: 280||VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280","Sammenhengen mellom praksis og læreplan i bruk av uteskole",,"Master thesis||Mastergradsoppgave",
"25363","10037/8169",,"Stien, Kirsten Elisabeth",,"Riibe, Karina",,"2020-10-31","Denne mastergradsoppgaven begynner i det Goodlad omtaler som den formelle læreplanen og fortsetter over i den oppfattede læreplanen. Jeg har gjennomført en analyse av fem utvalgte kompetansemål fra den nye læreplanen i matematikk, MAT01-05. Fenomenet jeg undersøker er verb som meningsbærende element i kompetansemålet. For å finne ut om verbene har betydning for det langsiktige målet som i LK20 er dybdelæring har jeg tatt utgangspunkt i forståelse i to deler; instrumentell og relasjonell forståelse. Forarbeidet gikk ut på å finne perspektiver på forståelse, motivasjon, kunnskap og ferdighet. 
Gjennom kompetansedefinisjonen ferdighet + kunnskap + forståelse = kompetanse fant jeg at formen for forståelse som elevene innehar er av stor betydning for utviklingen av kompetanse. Fra fem strategisk utvalgte kompetansemål fant jeg 14 ulike verb. Fem verb fremmer en relasjonell forståelse, åtte verb fremmer en instrumentell forståelse og det siste verbet kan være både relasjonelt og instrumentelt. I denne tellingen er verbene tatt ut av konteksten de står i for å fremheve egenskapene til verbet som ferdighetsdimensjon uten distraksjon fra det faglige innholdet i kompetansemålet (kunnskapsdimensjon). Noen av verbene endrer klassifisering når de tolkes i sammenheng med kunnskapsdimensjonen, dette er kanskje et av de viktigste funnene i forskningen jeg har gjennomført.","Nå",,,,"https://hdl.handle.net/10037/22281",,"nob","UiT The Arctic University of Norway",,"UiT Norges arktiske universitet",,,,"Copyright 2020 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LRU-3901F",,"VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280::Allmennpedagogikk: 281||VDP::Social science: 200::Education: 280::General education: 281","Verb som meningsbærende element i kompetansemål. En analyse av fem kompetansemål i MAT01-05.","Master thesis",,"Mastergradsoppgave"
"25362","10037/8169","Stien, Kirsten Elisabeth||Karlsen, Silje Solheim",,"Ingilæ, Anne-Kari||Isaksen, Kristin Elisabeth Bakkehaug",,"2020-05-29",,"I forbindelse med masterarbeidet vårt utviklet vi en modell for arbeid med skjønnlitteratur. Den skal fungere som et verktøy for læreren i arbeidet med å utvikle elevenes litterære kompetanse. Formålet med denne masteravhandlingen er å undersøke modellens funksjonalitet for både lærers bruk og elevens læring. Som forskningsdesign har vi benyttet aksjonsforskning, som er et forskende partnerskap med en lærer som forskningsdeltaker. Sammen har vi arbeidet frem en modell som har god støtte i lærerens styringsdokumenter, litteraturdidaktisk velbegrunnet samt er praktisk som verktøy for læreren i planleggingen av litteraturundervisningen på småskolen. Datamaterialet har vi samlet inn ved hjelp av en triangulerende metode der observasjonsutdrag og intervjueutsagn vil danne grunnlaget for vår analyse og svar på problemstillingen.  
Våre funn viser at modellen vår er funksjonell for sitt formål. Den fungerer godt som et verktøy for læreren, samtidig som den bidrar til at elever både får vist og utviklet sin litterære kompetanse. Modellen fremmer en arbeidsmetode som gjør elevene i stand til å møte en litterær tekst med vekt på både erfaringsbaserte og analytiske tilnærminger. Modellen skal brukes som et verktøy i planlegging av litterære samtaler der elevene får sine tanker og meninger både utfordret og bekreftet og får en øvelse i å stole på sine egne meninger.",,"Nå",,,"https://hdl.handle.net/10037/22304",,"nob",,"UiT Norges arktiske universitet||UiT The Arctic University of Norway",,,"openAccess",,"Copyright 2020 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LRU-3901F",,"VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280::Allmennpedagogikk: 281||VDP::Social science: 200::Education: 280::General education: 281","«Jeg trodde ikke tekstanalyse var noe for småtrinnet». En litteraturdidaktisk modell for arbeid med skjønnlitteratur",,"Master thesis||Mastergradsoppgave",
"25596","10037/8169",,"Andreassen, Svein-Erik",,"Storjord, Kristoffer",,"2021-05-18","Kreativitet er et vidt og mye diskutert tema forskning og politikk. I diskusjonen blir kreativitet 
i utdanning ofte omtalt som noe positivt. Det som er mindre omtalt er hva kreativitet er, og 
hvordan man underviser for å utvikle kreativitet. I dag er den norske skolen i endring, der de 
nye læreplanene nylig er blitt innført i skolen. Bakgrunnen for denne studien er at læreplaner 
har stor innflytelse på lærerens praksis, og jeg ønsket å finne ut hvordan de nye læreplanene 
omtaler kreativitet. Studiens forskningsspørsmål var: Hvordan blir kreativitet definert, 
begrunnet og vektlagt i fagfornyelsen i forhold til perspektiver som kommer fram i 
utdanningsforskning? Gjennom en litteraturgjennomgang og kvalitativ tekstanalyse ble 
fagfornyelsens beskrivelse av kreativitet i utdanning satt opp mot forskningslitteratur omkring 
samme tema. Studien fant flere ulike definisjoner og aspekter, men det forekom ingen tydelig 
definisjon på kreativitet i hverken forskningslitteraturen eller fagfornyelsen. Begrunnelsen for 
å inkludere kreativitet i utdanningen tok for seg de samfunnsmessige godene, der kreativitet ble 
omtalt som en etterspurt ferdighet i arbeidsmarkedet og i den konkurransepregete økonomien. 
I tillegg ble kreativitet også begrunnet som en personlig styrke som bidrar til elevens trivsel og 
læring. Andre aspekter som ble funnet er at læringsmiljø, skolemiljø og undervisning var 
viktige for å utvikle kreativitet hos elevene. Den viktigste brikken for å utvikle kreativitet var 
imidlertid læreren, og siden det ikke blir gitt noen klar definisjon på kreativitet og heller ingen 
forklaring på hva man skal se etter, vil kreativitet kunne prioriteres forskjellig ut ifra lærerens 
syn på kreativitet.","Nå",,,,"https://hdl.handle.net/10037/22436",,"nob","UiT The Arctic University of Norway",,"UiT Norges arktiske universitet",,,,"Copyright 2021 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LRU-3901",,"VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280::Allmennpedagogikk: 281||VDP::Social science: 200::Education: 280::General education: 281","Kreativitet i fagfornyelsen - En litteraturgjennomgang av kreativitet i utdanning","Master thesis",,"Mastergradsoppgave"
