id,collection,dc.contributor.advisor,dc.contributor.advisor[],dc.contributor.advisor[en_US],dc.contributor.author,dc.contributor.author[],dc.contributor.author[en_US],dc.contributor.submitteremail[],dc.date.issued,dc.date.issued[en],dc.description.abstract[en_US],dc.description.argument[en_US],dc.description.publishchoice[],dc.description.publishchoice[en_US],dc.description[en_US],dc.identifier.nb-fulltext,dc.identifier.nb-urn,dc.identifier.uri,dc.identifier.uri[],dc.identifier.urn,dc.language.iso[en_US],dc.publisher[en],dc.publisher[en_US],dc.publisher[no],dc.rights.accessRights,dc.rights.accessRights[en_US],dc.rights.holder,dc.rights.holder[],dc.rights.uri[en_US],dc.rights[en_US],dc.subject.courseID[],dc.subject.courseID[en_US],dc.subject[en_US],dc.title.alternative[en_US],dc.title[en_US],dc.type[en],dc.type[en_US],dc.type[no]
"21345","10037/8170","Leming, Tove",,,"Holmer, Svein R.",,,,"2020-06-01",,"Temaet for denne masteroppgaven har vært kritisk tenkning, med et søkelys på utviklingen av begrepet fra Kunnskapsløftet (2006) til Fagfornyelsen (2020), og hvordan begrepet forstås av lærere. Kritisk tenkning er særs dagsaktuelt ettersom elevene trenger ferdigheter for å imøtekomme et samfunn hvor falske nyheter preger mediebildet. Videre implementeres kritisk tenkning inn som en kjernekompetanse i fagfornyelsen som skal iverksettes august, 2020. Med bakgrunn i teori og intervju myntet på kritisk tenkning, er denne dokumentanalysen en gjennomgang av læreplanenes utvikling av tematikken, og har en kvalitativ tilnærming. Nærmere bestemt belyses spørsmålet om hvordan kritisk tenkning har utviklet seg i samfunnsfaglige læreplaner, og hvilken forståelse lærere har rundt dette begrepet. 

Gjennom dokumentanalyse av læreplanene har jeg sammenlignet definisjoner, sett på tilstedeværelse eller mangel på tilstedeværelse av begrepet, og videre sammenlignet læreplanene. For å tydeliggjøre fokuset for studien, ble John Goodlads (1979) fem læreplannivå redegjort for. Gjennom analysen kunne jeg se en klar utvikling og vektlegging av begrepet. I LK06 fremstår både definisjon og redegjørelse for hva kritisk tenkning innebærer i opplæringen som utydelig. Dette virket å ha en innvirkning på lærere, ettersom de utviste ulik forståelse av begrepet. I henhold til beskrivelsen av kritisk tenkning, uttrykte lærerne at kritisk tenkning er viktig, men at de ikke hadde et avklart forhold til begrepet. I LK20, er det derimot nedført en tydelig definisjon av begrepet og hvilket formål kritisk tenkning har i opplæringen. Videre i studiet så jeg på intensjonene bak bestemmelser i skolesektoren, og hvorfor kritisk tenkning er viktig. Kritisk tenkning er blant annet viktig for at elevene skal kvalifiseres til en fremtid hvor en må skille mellom sannferdig og falsk informasjon. Målstyringsdebatten ble også tatt med i studien, og jeg fant ut at målstyring i skolen kan true læreplanverkenes ideal om kritisk tenkende elver, og videre undergrave formålet med opplæringen.",,,"Nå",,,,"https://hdl.handle.net/10037/18847",,,"nob",,"UiT Norges arktiske universitet||UiT The Arctic University of Norway",,,"openAccess",,"Copyright 2020 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LRU-3905",,"Kritisk tenkning||Samfunnsfag||Læreplan||LK20||Fagfornyelsen||Dokumentanalyse||Målstyring||Læreplananalyse||VDP::Social science: 200::Education: 280::Subject didactics: 283||VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280::Fagdidaktikk: 283",,"Kritisk tenkning i samfunnsfag. 
En kvalitativ studie om læreplanenes utvikling av begrepet kritisk tenkning og læreres forståelse av begrepet",,"Master thesis||Mastergradsoppgave",
"33865","10037/8170",,"Wang, Oskar Jensen||Pettersen, Geir Olaf",,,"Ruud, Alice Irene Roligheten",,,,"2023-05-15","Denne studien har hatt som formål å undersøke hvordan digitale læreverk bidrar til elevenes varige begrepsforståelse. Dette ble gjort gjennom en lærebokanalyse av to digitale digitale læreverk i matematikk, hvor det ble undersøkt hvordan begreper formidles. Analysen tok utgangspunkt i et todelt analyseskjema som ga mulighet til å undersøke flere aspekter ved deres formidlinger. Av resultatene fremgikk det at det er stor variasjon i hvordan læreverk tilrettelegger for begrepsforståelse. Dette spesielt da læreverk har ulike oppbygninger, strukturer og metodiske tilnærminger. Funnene fra denne studien viser også at lærere må være oppmerksom på hvordan de eventuelt må komplementere undervisningen, dersom de følger læreverkene nøyaktig, og om de har som mål å legge til rette for dybdelæring.",,"Nå",,,,,"https://hdl.handle.net/10037/30361",,,"nob","UiT The Arctic University of Norway",,"UiT Norges arktiske universitet",,,,"Copyright 2023 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LER-3913",,"VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280::Fagdidaktikk: 283||VDP::Social science: 200::Education: 280::Subject didactics: 283||Begrepsforståelse||Digitale læreverk||Dybdelæring",,"Begrepsformidling i digitale læreverk","Master thesis",,"Mastergradsoppgave"
"21347","10037/8170","Handley, Janet",,,"Danielsen, Martine",,,,"2020-05-29",,"This study investigates and compares how two English language textbooks for upper primary level in Norway (one old and one new) support intercultural competence. The old textbook is adapted for LK06 and the new textbook is adapted for LK20, and will be implemented this August. The research questions are as follows: To what extent do texts and images in English upper primary level textbooks from LK06 and LK20 support the acquisition of intercultural competence in young English language learners? and To what extent does the emphasis on intercultural content differ in textbooks from LK06 to LK20? 
To address my research questions, I have used critical discourse analysis as a qualitative theoretical approach to analyze my findings. The findings are also sorted into categories developed by a combination of Byram’s model for intercultural communicative competence (Dypedahl & Bøhn, 2018) and Barrett’s (2018) definition of intercultural competence. The categories describe the sets of values, skills, attitudes and knowledge/understanding needed to acquire intercultural competence. 
The results indicate that the old textbook promotes stereotypical and superficial presentations of cultures and thus, provides shallow cultural knowledge. As a result of curricula changes, the new textbook still promotes stereotypical presentations, but attempts to avoid superficial presentations by promoting deeper learning and thus, provides deeper cultural understanding.",,,"Nå",,,,"https://hdl.handle.net/10037/18849",,,"eng",,"UiT Norges arktiske universitet||UiT The Arctic University of Norway",,,"openAccess",,"Copyright 2020 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LRU-3902",,"VDP::Social science: 200::Education: 280::Subject didactics: 283||VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280::Fagdidaktikk: 283||VDP::Humanities: 000::Linguistics: 010::English language: 020||VDP::Humaniora: 000::Språkvitenskapelige fag: 010::Engelsk språk: 020",,"Intercultural competence in English language textbooks.
A qualitative study of the promotion of intercultural competence in two English language textbooks for upper primary level in Norway.",,"Master thesis||Mastergradsoppgave",
"33866","10037/8170","Jan, Höper||Ingrid, Jensvoll",,,"Killengreen, Magnus",,,,"2023-05-15",,"Gjennom denne masteroppgaven har jeg forsøkt å svare på følgende problemstilling: 
«Hvordan kan undervisning om arter i nærmiljøet bidra til økt handlingskompetanse hos elever i barneskolen?»
For å støtte opp under problemstillingen ble følgende forskerspørsmålene benyttet:
«Hvilke artskunnskaper har elevene utviklet i løpet av perioden?», 
«På hvilken måte har elevenes holdning til humler forandret seg i løpet av undervisningsperioden?»
«På hvilken måte oppfatter elevene naturen annerledes etter endt undervisning?
Denne studien viser at i løpet av et relativt kort undervisningsopplegg på to uker har elevene utviklet kompetanser som kan være med å bidra til økt handlingskompetanse. Jeg har brukt begreper på handlingskompetanse fra Sass et al. (2020) med hovedvekt på kunnskap og «passion» som jeg har til brennende ønske for forandring, men også fra Aschim et al. (2020), som vektlegger kunnskap, ferdigheter og holdninger. 
Ut fra resultater fra analysene av lærerlogg, fokusgruppeintervju og tankekart kan jeg trekke noen konklusjoner som er med på å besvare problemstillingen. Min studie viser at eleven har fått kunnskap om humler og planter. Dette gjelder både artskunnskap, men også kunnskap om deres funksjon i det lokale økosystemet. Denne kunnskapen har de tatt med seg hjem til familiemedlemmer. Slik kunnskap kan være med på å styrke elevenes handlingskompetanse rettet mot humler. Men det er ikke nok at elever har denne kunnskapen. Det er også nødvendig at elevene har positive holdninger. Elevene viser stor forskjell i holdninger til humler etter endt undervisning. Fra å ha vært negative til humler er de nå mer positive. Dette viser de på flere måter, blant annet med å uttrykke glede ved å si «jess» ved synet av humler, engasjement ved leting etter humler, de er ikke lengre redd dem og sier at de er søte. Elevene gir også uttrykk for at de ønsker å hjelpe dem, både når de er i nød og ved å lage humlevennlige hager. Alt dette handler om at elevene har positiv holdning til humler og som kan lede til økt handlingskompetanse. 
Resultatene fra min studie tyder på elever i min studie oppfatter og opplever naturen annerledes etter undervisningsperioden. Dette tenker jeg er første steg mot et brennende ønske om endring. Etter endt periode kan det virke som at naturen fått et nytt innehold, der de ser humler og planter der de før ikke så noe. Sammen med kunnskap og holdninger kan dette være med på styrke elevenes handlingskompetanse.",,,"Nå",,,,"https://hdl.handle.net/10037/30386",,,"nob",,"UiT Norges arktiske universitet||UiT The Arctic University of Norway",,,"openAccess",,"Copyright 2023 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LER-3905",,"Naturfagdidaktikk||undervisning, økologi, bærekraftig utvikling, handlingskompetanse",,"Hvordan kan undervisning om arter i nærmiljøet bidra til handlingskompetanse hos elever i barneskolen?",,"Master thesis||Mastergradsoppgave",
"29793","10037/8170",,"Pedersen, Helge Christian",,,"Ulriksen, Karoline||Olsen, Hanne",,,,"2022-05-16","Sammendrag
Masteroppgaven belyser temaet kritisk tenkning i samfunnsfag, med fokus på hvordan lærere
realiserer det i klasserommet. For å få et innblikk i hvordan lærere jobber med kritisk
tenkning i klasserommet, har vi gjennomført en kvalitativ forskningsmetode. Vi gjennomførte
tre individuelle intervjuer med samfunnsfaglærere som har jobbet eller jobber med
samfunnsfag på 5-10.trinn. Ut fra svarene fra intervjuet har vi forsket på hvordan tre ulike
lærere realiserer kritisk tenkning i sin undervisning. I teorien belyser vi flere definisjoner av
kritisk tenkning, og vi ser på ulik forskning som er gjort for å finne en samlet definisjon av
begrepet. For å se det i lys av hvordan lærere realiserer og definerer kritisk tenkning har vi
sett det opp mot delphi-studien gjort av Peter. A Facione (1989). Vi har også sett på
læreplanverket og derfra koblet det opp mot John Goodlads (1979) læreplanteori.
Gjennom intervjuene fant vi ut at lærerne har en felles forståelse for kritisk tenkning, men
bruker ulike synonymer i definisjonen. De alle vet at det er stort fokus på begrepet i
overordnet del av læreplanverket, men at det nesten ikke nevnes i læreplanen i samfunnsfag.
Ofte fokuserer lærere på kompetansemålene i sitt fag i stedet for det som står i overordnet del.
Ettersom kritisk tenkning ikke står eksplisitt i kompetansemålene kan det være vanskelig å
realisere det i klasserommet bare ved å følge dem. Det som er viktig for å realisere kritisk
tenkning er å ha et trygt klasserom og å kunne se ting i en større sammenheng og se helheten i
alt en lærer. Det er også viktig å vite at for å jobbe med kritisk tenkning må en koble det opp
mot et tema. Dette kan være tema som kildekritikk, nyheter eller når en har utforskende
samtaler. Disse kan være med på å utvikle elevers kritiske tenkning",,"Nå",,,,,"https://hdl.handle.net/10037/26149",,,"nob","UiT The Arctic University of Norway",,"UiT Norges arktiske universitet",,,,"Copyright 2022 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LER-3904",,"Kritisk tenkning||Kildekritikk||Utforskende samtale||Nyheter",,"“Det er liksom det første man tenker, kritisk tenkning = kildekritikk.” En kvalitativ undersøkelse om tre samfunnsfaglæreres forståelse av hvordan de realiserer kritisk  tenkning i egen undervisning","Master thesis",,"Mastergradsoppgave"
"21349","10037/8170","Sollid, Hilde",,,"Martinussen, Frida Skøyen",,,,"2020-05-25",,"Bakgrunnen for denne masteroppgaven har vært min brennende interesse for betydningen av muntlige ferdigheter i dagens samfunn. Muntlighet er flyktig og situasjonsbestemt, og evnen til å gripe øyeblikket er av stor betydning for hvorvidt man når fram med sitt budskap. Temaet for prosjektet har vært muntligopplæringen i den norske skole. Dagens samfunn stiller stadig økende krav til retoriske ferdigheter og kommunikativ kompetanse. Likevel er mangelen på et fagspråk og en felles didaktikk omkring muntligopplæringen i skolen et fellespunkt i tidligere forskning. Det virker imidlertid som at denne forskningen i mindre grad vektlegger elevperspektivet. Mer konkret ønsker jeg derfor å undersøke hvordan elevene opplever denne typen opplæring, og hvilken verdi de knytter til denne. Til grunn for oppgaven ligger en forståelse om at muntlighet og kunnskap utvikles i samhandling med andre, med behov for støtte og tilbakemelding fra en som er mer kompetent. Den sosiokulturelle læringsteorien vil derfor være sentral for min studie. Tidligere forskning og teorier knyttet til muntlighet som forutsetning for kommunikasjon, kunnskapstilegning og identitetsutvikling vil også være av stor betydning.  

Prosjektet er forankret innenfor den sosialkonstruktivistiske retningen og tar utgangspunkt i fenomenologiske tilnærminger i analysen. For å studere temaet ytterligere har jeg gjennomført intervjuer med tre ungdomsskoleelever og en lærer. Sammen med denne læreren har jeg også utformet et undervisningsopplegg som ble gjennomført i hennes klasse. Her ble også observasjon benyttet som innsamlingsmetode. Intervjuene er analysert kvalitativt med ønske om dybdeforståelse og å få fram kompleksiteten i materialet. Hovedfunnene tyder på at muntlighet sjeldent forekommer som eksplisitt undervisningsgjenstand, og at elevene først og fremst ser på muntlighet som et presentasjonsverktøy. Elevene i mitt materiale uttrykker at de har vanskeligheter for å se verdien i tilbakemeldingene de får. Videre viser det seg også at læreren, læringsmiljøet og muligheter for elevmedvirkning er av betydning for elevenes trygghet og trivsel i muntligopplæringen. Spontan muntlighet oppleves som utfordrende, og elevene uttrykker ønske om at det settes av bedre tid til arbeid med muntlighet i norskfaget. Selv om funnene ikke er generaliserbare statistisk sett, vil de i lys av tidligere forskning kunne være overførbare til andre sammenlignbare områder. Jeg håper studien kan trekke fram kvaliteter og muligheter rundt muntligopplæringen i norskfaget, og at den samtidig bidrar til økt forståelse rundt hvordan elevene erfarer denne typen opplæring i skolen.",,,"Nå",,,,"https://hdl.handle.net/10037/18851",,,"nob",,"UiT Norges arktiske universitet||UiT The Arctic University of Norway",,,"openAccess",,"Copyright 2020 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LRU-3904",,"Norskdidaktikk||VDP::Social science: 200::Education: 280::Subject didactics: 283||VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280::Fagdidaktikk: 283",,"Muntligopplæring i norskfaget – sett fra et elevperspektiv. 
«Det e jo en øvesak, hvis man øve, blir det bedre!»",,"Master thesis||Mastergradsoppgave",
"33867","10037/8170","Hansen, Monica Nymoen||Drageset, Ove Gunnar",,,"Oxem, Theresa||Akselsen, Silje Helen",,,,"2023-05-15",,"Vår masteroppgave setter søkelys på den matematiske kommunikasjonen mellom elever. Målet er å få en dypere innsikt i hvordan samtalene mellom elevene foregår i klasserommet når det arbeides med vertikale tavler. Problemstillinga vår er «Hva kjennetegner den matematiske kommunikasjon mellom elever ved bruk av vertikale tavler?». I det teoretiske rammeverket presenteres teori om sosiokulturelt læringsperspektiv og det redegjøres for Fagfornyelsen LK20. Vi belyser verbal og non-verbal kommunikasjon sett opp mot Røsseland et al. (2022) sitt rammeverk i tillegg til Brendefur og Frykholm (2000) sine fire nivåer for kommunikasjon. Avslutningsvis knyttes dette opp mot Liljedahls (2021) sitt tenkende klasserom.

Forskningsprosjektet vårt er en kvalitativ, ikke-eksperimentell case-studie som ble gjennomført med observasjon kombinert med video- og lydopptak. Utvalget i studien består av en lærer som tilfredsstilte våre krav. Klassen som ble valgt passet også til våre ønsker. Datamaterialet består av fem undervisningstimer der vi valgte å benytte problemløsningsoppgaver. Våre data ble transkribert, kodet og kategorisert ut fra rammeverket til Røsseland et al. (2022), før elevutsagnene ble analysert. Med bakgrunn i empiri, måtte vi justere rammeverket underveis ved å legge til kategorier og undergrupper tilhørende de opprinnelige kategoriene.

Da samhandlingene mellom deltakerne i diskursen hadde gjensidig påvirkningskraft, kan de ikke forstås isolert. Kommunikasjonsmønsteret ble derfor identifisert ved å studere interaksjonene mellom elevene. Når elevene slapp til uten en lærer som la føring og styrte samtalene, observerte vi elever som vurderte, forklarte og kom med forslag. Arbeidet med vertikale tavler kan ses på som en dynamisk prosess. Språket til elevene vekslet mellom matematisk og ikke-matematisk innhold, iblandet sosialt småprat som drev samtalen og elevarbeidet videre.",,,"Nå",,,,"https://hdl.handle.net/10037/30387",,,"nob",,"UiT Norges arktiske universitet||UiT The Arctic University of Norway",,,"openAccess",,"Copyright 2023 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LER-3903",,,,"""Ka sei elevan..."" - En kvalitativ case-studie om elevers kommunikasjon med arbeid ved vertikale tavler",,"Master thesis||Mastergradsoppgave",
"21350","10037/8170","Hiss, Florian",,,"Mjøs, Siw Anita||Rognmo, Ingeborg Jørgensen",,,,"2020-05-27",,"Denne masteroppgaven tar for seg tematikken vurdering for læring, med særlig vekt på den formative vurderingen og en lærers vurderingspraksis i norskfaget. Opplæringsloven (2006, § 3-2) slår fast at formålet med vurdering i fag er å fremme læring både underveis og ved avslutning av opplæringen i faget. Tidligere forskning viser at vurdering i form av karaktersetting har liten effekt på videre læring, mens tilbakemeldinger som gir informasjon om hvordan eleven kan utvikle seg, fører til et større læringsutbytte. Denne studien undersøker hva en norsklærers tilbakemelding på et utvalg elevtekster inneholder, og hvordan det arbeides videre med disse for at de skal bidra til læring. Vi har valgt å anvende kasusstudie hvor vi har undersøkt en lærers vurderingspraksis fra en ungdomsskole i Troms og Finnmark. Studien baserer seg på innsamling av 36 elevtekster der det er foretatt en dokumentanalyse av en lærers tilbakemeldinger, og deretter et forskningsintervju som baserer seg på blant annet hva vi så i dokumentanalysen, og informantens forståelse av sentrale begreper innenfor vurdering.
Funnene viser at norsklæreren fremmer en forståelse for underveisvurdering som i stor grad samsvarer med foreliggende teori. Denne skolen praktiserer prosessorientert skrivepedagogikk i nesten alt av skrivearbeid i norskfaget. Det er derfor lagt til rette for at det skal gis underveisvurdering og bearbeidelse av disse før siste innlevering. Innholdet i tilbakemeldingene i den formative vurderingen viser at læreren skriver læringsfremmende tilbakemeldinger på oppgavenivå, mens i den summative vurderingen skriver hun i større grad tilbakemeldinger på prosessnivå og personnivå. Dette funnet ligger i tråd med eksisterende teori om effektive tilbakemeldinger. I forskningsintervjuet forteller læreren at de er flinke til å jobbe med tilbakemeldingene isolert i de ulike skriveoppgavene, men at de kan bli flinkere på å overføre tilbakemeldingene fra den summative vurderingen til andre skriveoppgaver. En annen interessant oppdagelse har vært «tid og sted», i hvilken grad tid på året har av betydning for de ulike prioriteringene i vurderingsarbeidet til læreren. Her ser vi at hun vektlegger ulike ting i vurderingen avhengig av hvor i skoleåret vurderingsarbeidet har funnet sted. 

Nøkkelord: vurdering for læring, formativ vurdering, summativ vurdering, tilbakemelding og prosessorientert skrivepedagogikk",,,"Nå",,,,"https://hdl.handle.net/10037/18852",,,"nob",,"UiT Norges arktiske universitet||UiT The Arctic University of Norway",,,"openAccess",,"Copyright 2020 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LRU-3904",,"VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280::Fagdidaktikk: 283||VDP::Social science: 200::Education: 280::Subject didactics: 283||Vurdering for læring||Underveisvurdering",,"""Så det går jo litt på en måte som hånd i hanske"". En kasusstudie om underveisvurdering i et skriveforløp.",,"Master thesis||Mastergradsoppgave",
"33868","10037/8170","Lie, Johan",,,"Stefanussen, Runar||Mannsverk, Håvard",,,,"2023-05-15",,"Denne studiens tema er elevkommunikasjon under implementeringen av Tenkende klasserom. Gjennom en kvalitativ studie utviklet vi et rammeverk bestående av ti kategorier elevutsagn: korte svar og påstander, argumenter, utfordringer, evalueringer og avklaringer, forklaringer, spørsmål, forslag, resonnementer, kommentarer og ikke-faglig. Videre har vi sett på hvor ofte hver type utsagn oppsto blant tre elevgrupper i en Tenkende klasserom-undervisning, samtidig som vi har elevkommunikasjonens grad av utforsking. Våre funn tyder på at tilnærmet 40% av elevenes utsagn var av lav utforskingsgrad, 31% var av middels utforskende grad, og omtrent 21% av elevutsagnene hadde høy grad av utforsking. Studien viser at anvendelse av Tenkende klasserom-rammeverket ser ut til å tilrettelegge for utforskende kommunikasjon blant elever. Samtidig indikerer studien også at kulturen og normene som tilhører et Tenkende klasserom ikke umiddelbart blir fullt etablert. Elevene vi observerte bar preg av lite erfaring med denne undervisningstilnærmingen, noe som ble reflektert i måten de kommuniserte med hverandre på.",,,"Nå",,,,"https://hdl.handle.net/10037/30388",,,"nob",,"UiT Norges arktiske universitet||UiT The Arctic University of Norway",,,"openAccess",,"Copyright 2023 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LER-3903",,"VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280::Fagdidaktikk: 283||VDP::Social science: 200::Education: 280::Subject didactics: 283",,"Matematikk og kommunikasjon – en kraftig kombinasjon? En kvalitativ studie av elevers kommunikasjon i et Tenkende klasserom",,"Master thesis||Mastergradsoppgave",
"21351","10037/8170","Brox, Hilde",,,"Guttormsen, Sigve||Stenersen, Elias",,,,"2020-05-29",,"This study investigates how teachers of English understand critical thinking, and how they act upon their understanding in their teaching. Additionally, this study also investigates how students experience their teachers practice of critical thinking in the EFL classroom. The current curriculum of LK06 is in a gradual change towards the subject renewal LK20, a change that is paralleled by the increasing focus on digital technology in education. In a historical perspective, the need for critical attitudes in school settings has seen a curricular development from the late 80’s until today with an increasing focus on technology as an integral part of human life.  
To address contemporary challenges and opportunities, the Department of Education and Training has implemented a digitalization plan that lays guiding principles from 2017-2021. Critical thinking is a central term for the new curriculum and for the digitalization plan. A supplementing press release exemplifies the English subject as one of the subjects that should nurture critical thinking skills among students. As of today, teachers must include digital skills in the English subject, a basic skill that incorporates aspects of critical information processing using digital tools. The current thesis is motivated by the multiple mentions of critical thinking as a desired English subject skill in the intersection between technology, language and education. 
To investigate the field, we have conducted qualitative research interviews where four different EFL teachers participated. Subsequently, a selection of the teachers’ students were interviewed in groups. Our findings indicate that the teachers put a strong emphasis on critical thinking as an integral part of evaluating digital information. Further, the teachers appear to implement critical thinking in their EFL practice in an implicit and context-sensitive manner. Their students mostly experience critical thinking as a term that is incorporated into criteria for written and oral tasks, and as a subject of conversation in relation to evaluating digital information in the EFL classroom. Moreover, our findings indicate that meta-language in policy documents is susceptible to ambiguity. This is highlighted by the inconsistent definitions that arose in parts of the conversational discourse. What seems evident, is that terms such as critical thinking – can take on multiple meanings and necessitate contextual factors to attain a common definition from practitioners in the field. This last point is not investigated exhaustively, thus providing future researchers with an intriguing perspective.",,,"Nå",,,,"https://hdl.handle.net/10037/18853",,,"eng",,"UiT Norges arktiske universitet||UiT The Arctic University of Norway",,,"openAccess",,"Copyright 2020 The Author(s)","https://creativecommons.org/licenses/by-nc-sa/4.0","Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0)","LRU-3902",,"VDP::Samfunnsvitenskap: 200::Pedagogiske fag: 280::Fagdidaktikk: 283||VDP::Social science: 200::Education: 280::Subject didactics: 283||English||Critical Thinking||EFL||Digital Skills",,"Critical thinking as part of digital skills in EFL education. A qualitative study of how teachers and their students understand the concept of critical thinking.",,"Master thesis||Mastergradsoppgave",
